,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
46,5,pond_PCA,distance,2801,17326,1264,2432,0.8448558116106284,0.6890528905289053,0.535257022740302,0.602495160249516,0.9320064550833782
47,5,pond_PCA,weights_sqr,2828,17236,1354,2405,0.8422113083994459,0.676231468197035,0.5404165870437607,0.6007434944237918,0.9271651425497579
48,5,pond_PCA,weights_sqr4,2901,16954,1636,2332,0.8334382739369517,0.6394093013004187,0.5543665201605198,0.5938587512794268,0.9119956966110813
49,5,pond_PCA,weights_sqr8,2875,16690,1900,2358,0.8212651639172228,0.6020942408376964,0.5493980508312631,0.5745403677058354,0.8977945131791286
50,6,manhattan,uniform,2407,17769,821,2826,0.846912647441548,0.7456629491945477,0.4599656029046436,0.5689634794941497,0.9558364712210866
51,6,manhattan,distance,2799,17318,1272,2434,0.844436049196155,0.6875460574797347,0.5348748327918976,0.601676698194325,0.9315761161915008
52,6,manhattan,weights_sqr,2816,17265,1325,2417,0.8429249045040507,0.6800289785076069,0.5381234473533346,0.6008107531470024,0.9287251210328133
53,6,manhattan,weights_sqr4,2832,16983,1607,2401,0.831759224279058,0.6379815273710295,0.5411809669405695,0.5856079404466501,0.9135556750941366
54,6,manhattan,weights_sqr8,2869,16655,1935,2364,0.8195441380178818,0.597210657785179,0.54825148098605,0.5716847663644515,0.8959117805271651
55,6,pond_PCA,uniform,2404,17810,780,2829,0.848507744616547,0.7550251256281407,0.45939231798203706,0.5712249019840798,0.958041958041958
56,6,pond_PCA,distance,2798,17367,1223,2435,0.8464509087856273,0.6958468042775429,0.5346837378176954,0.6047114761184352,0.9342119419042496
57,6,pond_PCA,weights_sqr,2811,17320,1270,2422,0.8450237165764177,0.6888017642734624,0.5371679724823237,0.6036074726218595,0.9316837009144702
58,6,pond_PCA,weights_sqr4,2874,17063,1527,2359,0.8368803257356336,0.6530334014996592,0.5492069558570609,0.5966369109404194,0.9178590640129102
59,6,pond_PCA,weights_sqr8,2878,16726,1864,2355,0.8229022373336692,0.6069169126950654,0.5499713357538697,0.5770426065162907,0.8997310381925766
60,7,manhattan,uniform,2763,17430,1160,2470,0.8476262435461529,0.7043079276064237,0.5279954137206192,0.6035386631716907,0.9376008606777838
61,7,manhattan,distance,2770,17425,1165,2463,0.8477101960290475,0.7039390088945362,0.5293330785400344,0.6042757417102966,0.9373318988703604
62,7,manhattan,weights_sqr,2812,17355,1235,2421,0.8465348612685221,0.6948356807511737,0.5373590674565258,0.6060344827586207,0.9335664335664335
63,7,manhattan,weights_sqr4,2828,17056,1534,2405,0.8346555849389246,0.6483264557542412,0.5404165870437607,0.5894736842105263,0.9174825174825175
