,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
43,2,minkowski,weights_sqr4,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
44,2,minkowski,weights_sqr8,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
45,2,chebyshev,uniform,2796,16712,1878,2437,0.8188725181547244,0.5982028241335045,0.5343015478692911,0.5644493792268093,0.8989779451317913
46,2,chebyshev,distance,4009,13186,5404,1224,0.7217814716870251,0.4259003505789865,0.7660997515765335,0.5474532295507306,0.7093060785368478
47,2,chebyshev,weights_sqr,4009,13186,5404,1224,0.7217814716870251,0.4259003505789865,0.7660997515765335,0.5474532295507306,0.7093060785368478
48,2,chebyshev,weights_sqr4,4009,13186,5404,1224,0.7217814716870251,0.4259003505789865,0.7660997515765335,0.5474532295507306,0.7093060785368478
49,2,chebyshev,weights_sqr8,4009,13186,5404,1224,0.7217814716870251,0.4259003505789865,0.7660997515765335,0.5474532295507306,0.7093060785368478
50,2,cosine,uniform,2811,17177,1413,2422,0.839021114049448,0.6654829545454546,0.5371679724823237,0.5944802791582955,0.9239913932221625
51,2,cosine,distance,4043,13918,4672,1190,0.7539352726356882,0.46391279403327595,0.7725969806994076,0.5797246917120734,0.7486820871436256
52,2,cosine,weights_sqr,4043,13918,4672,1190,0.7539352726356882,0.46391279403327595,0.7725969806994076,0.5797246917120734,0.7486820871436256
53,2,cosine,weights_sqr4,4043,13918,4672,1190,0.7539352726356882,0.46391279403327595,0.7725969806994076,0.5797246917120734,0.7486820871436256
54,2,cosine,weights_sqr8,4043,13918,4672,1190,0.7539352726356882,0.46391279403327595,0.7725969806994076,0.5797246917120734,0.7486820871436256
55,2,euclidean,uniform,2764,17253,1337,2469,0.8402384250514209,0.6739819556205804,0.5281865086948213,0.5922434111849154,0.9280796126949973
56,2,euclidean,distance,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
57,2,euclidean,weights_sqr,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
58,2,euclidean,weights_sqr4,4032,13863,4727,1201,0.7511648407001638,0.460326521292385,0.7704949359831836,0.5763293310463121,0.7457235072619688
