,k,metric,weights,tp,tn,fp,fn,acc,pre,rec,f1s,spe
65,3,nan_euclidean,uniform,2754,17182,1408,2479,0.8368383494941863,0.6617011052378664,0.5262755589527995,0.5862692921766898,0.9242603550295858
66,3,nan_euclidean,distance,2763,17182,1408,2470,0.8372161356672123,0.6624310716854471,0.5279954137206192,0.5876222883879201,0.9242603550295858
67,3,nan_euclidean,weights_sqr,2784,17170,1420,2449,0.8375939218402384,0.6622264509990485,0.5320084081788649,0.5900180141994278,0.9236148466917697
68,3,nan_euclidean,weights_sqr4,2797,17035,1555,2436,0.8324728203836629,0.6426930147058824,0.5344926428434932,0.5836202399582681,0.9163528778913395
69,3,nan_euclidean,weights_sqr8,2823,16823,1767,2410,0.8246652394744575,0.6150326797385621,0.5394611121727498,0.5747734907869286,0.9049488972565896
70,3,minkowski,uniform,2754,17182,1408,2479,0.8368383494941863,0.6617011052378664,0.5262755589527995,0.5862692921766898,0.9242603550295858
71,3,minkowski,distance,2763,17182,1408,2470,0.8372161356672123,0.6624310716854471,0.5279954137206192,0.5876222883879201,0.9242603550295858
72,3,minkowski,weights_sqr,2784,17170,1420,2449,0.8375939218402384,0.6622264509990485,0.5320084081788649,0.5900180141994278,0.9236148466917697
73,3,minkowski,weights_sqr4,2797,17035,1555,2436,0.8324728203836629,0.6426930147058824,0.5344926428434932,0.5836202399582681,0.9163528778913395
74,3,minkowski,weights_sqr8,2823,16823,1767,2410,0.8246652394744575,0.6150326797385621,0.5394611121727498,0.5747734907869286,0.9049488972565896
75,3,chebyshev,uniform,2672,17122,1468,2561,0.8308777232086639,0.6454106280193237,0.5106057710682209,0.5701482983036381,0.9210328133405057
76,3,chebyshev,distance,2674,17124,1466,2559,0.8310456281744533,0.6458937198067632,0.5109879610166252,0.5705750560119491,0.921140398063475
77,3,chebyshev,weights_sqr,2680,17090,1500,2553,0.8298702934139277,0.6411483253588517,0.5121345308618384,0.5694252629342399,0.9193114577729963
78,3,chebyshev,weights_sqr4,2708,16964,1626,2525,0.8257566217520883,0.6248269497000462,0.5174851901394993,0.5661126790007317,0.9125336202259279
79,3,chebyshev,weights_sqr8,2698,16705,1885,2535,0.8144650128027536,0.588697359807986,0.5155742403974776,0.5497147514262428,0.8986013986013986
80,3,cosine,uniform,2787,17041,1549,2446,0.8323049154178734,0.6427583025830258,0.5325816931014714,0.582506008987355,0.9166756320602475
81,3,cosine,distance,2815,17027,1563,2418,0.8328925827981363,0.642987665600731,0.5379323523791324,0.5857871189262304,0.9159225389994621
82,3,cosine,weights_sqr,2846,16914,1676,2387,0.8294505309994543,0.6293675364882795,0.5438562965793999,0.5834956432598667,0.9098440021516945
83,3,cosine,weights_sqr4,2862,16679,1911,2371,0.8202577341224867,0.5996228786926462,0.5469138161666348,0.5720567659404358,0.8972027972027972
84,3,cosine,weights_sqr8,2852,16508,2082,2381,0.812660034420518,0.5780299959464937,0.545002866424613,0.561030785875873,0.8880043033889188
85,3,euclidean,uniform,2754,17182,1408,2479,0.8368383494941863,0.6617011052378664,0.5262755589527995,0.5862692921766898,0.9242603550295858
86,3,euclidean,distance,2763,17182,1408,2470,0.8372161356672123,0.6624310716854471,0.5279954137206192,0.5876222883879201,0.9242603550295858
